stage,environment,seed,episode_index,dataset_episode,start_step,goal_step,published_success,retrained_success
final,pusht,91943,27,8106,14,38,0,1
final,pusht,91943,28,8168,15,39,1,0
final,pusht,91943,29,8331,43,67,1,1
final,pusht,91943,30,8405,27,51,1,1
final,pusht,91943,31,8740,5,29,1,1
final,pusht,91943,32,8866,53,77,1,1
final,pusht,91943,33,8983,12,36,1,1
final,pusht,91943,34,9355,6,30,0,0
final,pusht,91943,35,9476,63,87,0,0
final,pusht,91943,36,9537,100,124,1,1
final,pusht,91943,37,9667,13,37,1,1
final,pusht,91943,38,9696,30,54,1,1
final,pusht,91943,39,9876,20,44,1,1
final,pusht,91943,40,9899,55,79,1,1
final,pusht,91943,41,10015,48,72,1,1
final,pusht,91943,42,10094,1,25,1,1
final,pusht,91943,43,10207,68,92,1,1
final,pusht,91943,44,10321,63,87,1,1
final,pusht,91943,45,10354,54,78,1,1
final,pusht,91943,46,10359,36,60,1,1
final,pusht,91943,47,10365,81,105,1,1
final,pusht,91943,48,10626,78,102,0,0
final,pusht,91943,49,11338,55,79,1,1
final,pusht,91943,50,11392,84,108,0,1
final,pusht,91943,51,11432,7,31,1,1
final,pusht,91943,52,11571,60,84,1,1
final,pusht,91943,53,11700,16,40,1,0
final,pusht,91943,54,11756,38,62,1,1
final,pusht,91943,55,11790,90,114,1,1
final,pusht,91943,56,11862,13,37,1,1
final,pusht,91943,57,11988,27,51,1,1
final,pusht,91943,58,12042,77,101,1,1
final,pusht,91943,59,12541,68,92,1,1
final,pusht,91943,60,12624,40,64,1,1
final,pusht,91943,61,12789,111,135,1,1
final,pusht,91943,62,12794,30,54,1,1
final,pusht,91943,63,12989,1,25,1,1
final,pusht,91943,64,13203,8,32,1,1
final,pusht,91943,65,13314,96,120,1,1
final,pusht,91943,66,13594,84,108,1,1
final,pusht,91943,67,13679,76,100,1,1
final,pusht,91943,68,13870,55,79,1,1
final,pusht,91943,69,14004,40,64,1,1
final,pusht,91943,70,14082,65,89,1,1
final,pusht,91943,71,14171,94,118,1,1
final,pusht,91943,72,14348,36,60,1,1
final,pusht,91943,73,14482,29,53,1,1
final,pusht,91943,74,14652,109,133,1,1
final,pusht,91943,75,14982,42,66,0,1
final,pusht,91943,76,14983,51,75,0,1
final,pusht,91943,77,15099,100,124,1,1
final,pusht,91943,78,15106,60,84,1,1
final,pusht,91943,79,15193,25,49,1,1
final,pusht,91943,80,15252,57,81,1,1
final,pusht,91943,81,15628,1,25,1,1
final,pusht,91943,82,15937,23,47,1,1
final,pusht,91943,83,15970,22,46,1,1
final,pusht,91943,84,16072,20,44,0,0
final,pusht,91943,85,16120,53,77,1,1
final,pusht,91943,86,16227,126,150,1,1
final,pusht,91943,87,16333,63,87,1,1
final,pusht,91943,88,16364,2,26,1,1
final,pusht,91943,89,16519,37,61,1,1
final,pusht,91943,90,16737,94,118,1,1
final,pusht,91943,91,17000,0,24,0,1
final,pusht,91943,92,17264,75,99,1,1
final,pusht,91943,93,17783,102,126,1,1
final,pusht,91943,94,17991,21,45,1,1
final,pusht,91943,95,18027,57,81,1,1
final,pusht,91943,96,18563,48,72,1,1
final,pusht,91943,97,18614,42,66,1,1
final,pusht,91943,98,18616,41,65,1,1
final,pusht,91943,99,18619,34,58,1,1
final,tworoom,2002,0,42,27,51,1,1
final,tworoom,2002,1,70,73,97,1,1
final,tworoom,2002,2,369,43,67,0,0
final,tworoom,2002,3,450,29,53,1,1
final,tworoom,2002,4,794,24,48,1,1
final,tworoom,2002,5,803,58,82,0,0
final,tworoom,2002,6,905,8,32,0,1
final,tworoom,2002,7,923,2,26,1,1
final,tworoom,2002,8,1014,35,59,1,1
final,tworoom,2002,9,1071,34,58,1,1
final,tworoom,2002,10,1093,34,58,1,1
final,tworoom,2002,11,1118,14,38,1,1
final,tworoom,2002,12,1262,37,61,1,1
final,tworoom,2002,13,1331,0,24,1,1
final,tworoom,2002,14,1342,31,55,1,1
final,tworoom,2002,15,1370,72,96,1,1
final,tworoom,2002,16,1380,21,45,1,1
final,tworoom,2002,17,1448,6,30,1,1
final,tworoom,2002,18,1461,11,35,1,1
final,tworoom,2002,19,1522,10,34,1,1
final,tworoom,2002,20,1530,19,43,1,1
final,tworoom,2002,21,1586,8,32,1,1
final,tworoom,2002,22,1724,65,89,1,1
final,tworoom,2002,23,1803,59,83,1,1
final,tworoom,2002,24,1820,24,48,0,1
final,tworoom,2002,25,1923,14,38,1,1
final,tworoom,2002,26,1968,61,85,0,1
final,tworoom,2002,27,1971,48,72,1,1
final,tworoom,2002,28,2128,32,56,1,1
final,tworoom,2002,29,2243,58,82,1,1
final,tworoom,2002,30,2244,15,39,1,1
final,tworoom,2002,31,2274,63,87,1,1
final,tworoom,2002,32,2314,23,47,1,1
final,tworoom,2002,33,2392,54,78,1,1
final,tworoom,2002,34,2398,72,96,1,1
final,tworoom,2002,35,2485,68,92,1,1
final,tworoom,2002,36,2486,41,65,1,1
final,tworoom,2002,37,2492,53,77,1,1
final,tworoom,2002,38,2502,14,38,1,1
final,tworoom,2002,39,2517,34,58,1,1
final,tworoom,2002,40,2682,34,58,1,1
final,tworoom,2002,41,2963,70,94,1,1
final,tworoom,2002,42,3159,10,34,1,1
final,tworoom,2002,43,3192,56,80,1,1
final,tworoom,2002,44,3260,6,30,1,1
final,tworoom,2002,45,3562,0,24,0,0
final,tworoom,2002,46,3751,17,41,0,1
final,tworoom,2002,47,3775,54,78,1,1
final,tworoom,2002,48,4099,36,60,1,1
final,tworoom,2002,49,4135,52,76,1,1
final,tworoom,2002,50,4147,44,68,1,1
final,tworoom,2002,51,4410,50,74,1,1
final,tworoom,2002,52,4530,40,64,1,1
final,tworoom,2002,53,4532,44,68,1,1
final,tworoom,2002,54,4560,30,54,1,1
final,tworoom,2002,55,4573,17,41,1,1
final,tworoom,2002,56,4598,2,26,0,1
final,tworoom,2002,57,4784,43,67,1,1
final,tworoom,2002,58,4820,17,41,1,1
final,tworoom,2002,59,5114,4,28,1,1
final,tworoom,2002,60,5157,23,47,1,1
final,tworoom,2002,61,5202,37,61,1,1
final,tworoom,2002,62,5445,17,41,1,1
final,tworoom,2002,63,5709,26,50,1,1
final,tworoom,2002,64,5741,22,46,1,1
final,tworoom,2002,65,5780,30,54,1,1
final,tworoom,2002,66,5911,15,39,1,1
final,tworoom,2002,67,5940,4,28,0,1
final,tworoom,2002,68,6080,41,65,1,1
final,tworoom,2002,69,6147,9,33,0,1
final,tworoom,2002,70,6486,30,54,1,1
final,tworoom,2002,71,6586,51,75,0,1
final,tworoom,2002,72,6814,72,96,1,1
final,tworoom,2002,73,6939,56,80,1,1
final,tworoom,2002,74,7255,65,89,1,1
final,tworoom,2002,75,7381,50,74,1,1
final,tworoom,2002,76,7648,41,65,0,0
final,tworoom,2002,77,7726,14,38,0,1
final,tworoom,2002,78,7903,16,40,1,1
final,tworoom,2002,79,8147,70,94,1,1
final,tworoom,2002,80,8301,57,81,1,1
final,tworoom,2002,81,8389,33,57,1,1
final,tworoom,2002,82,8466,30,54,1,1
final,tworoom,2002,83,8583,66,90,1,1
final,tworoom,2002,84,8878,49,73,0,1
final,tworoom,2002,85,8904,13,37,1,1
final,tworoom,2002,86,8981,17,41,1,1
final,tworoom,2002,87,9005,15,39,1,1
final,tworoom,2002,88,9031,56,80,1,1
final,tworoom,2002,89,9155,57,81,0,1
final,tworoom,2002,90,9250,62,86,1,1
final,tworoom,2002,91,9344,32,56,1,1
final,tworoom,2002,92,9370,4,28,1,1
final,tworoom,2002,93,9477,57,81,1,1
final,tworoom,2002,94,9567,22,46,1,1
final,tworoom,2002,95,9608,1,25,1,1
final,tworoom,2002,96,9722,71,95,1,1
final,tworoom,2002,97,9736,63,87,1,1
final,tworoom,2002,98,9818,46,70,1,1
final,tworoom,2002,99,9940,50,74,1,1
final,tworoom,71623,0,30,69,93,1,1
final,tworoom,71623,1,40,40,64,1,1
final,tworoom,71623,2,105,3,27,1,1
final,tworoom,71623,3,183,52,76,0,1
final,tworoom,71623,4,424,4,28,0,1
final,tworoom,71623,5,495,19,43,1,1
final,tworoom,71623,6,526,14,38,1,1
final,tworoom,71623,7,625,35,59,1,1
final,tworoom,71623,8,976,18,42,1,1
final,tworoom,71623,9,1326,4,28,1,1
final,tworoom,71623,10,1406,75,99,1,1
final,tworoom,71623,11,1444,66,90,1,1
final,tworoom,71623,12,1519,75,99,0,0
final,tworoom,71623,13,1542,7,31,0,1
final,tworoom,71623,14,1662,37,61,1,1
final,tworoom,71623,15,1756,36,60,1,1
final,tworoom,71623,16,1890,51,75,1,1
final,tworoom,71623,17,2048,3,27,1,1
final,tworoom,71623,18,2164,35,59,1,1
final,tworoom,71623,19,2165,47,71,1,1
final,tworoom,71623,20,2265,27,51,0,0
final,tworoom,71623,21,2267,0,24,1,1
final,tworoom,71623,22,2272,67,91,1,1
final,tworoom,71623,23,2286,24,48,1,1
final,tworoom,71623,24,2424,26,50,0,1
final,tworoom,71623,25,2458,29,53,1,1
final,tworoom,71623,26,2477,29,53,1,1
final,tworoom,71623,27,2564,24,48,1,1
final,tworoom,71623,28,2594,23,47,1,1
final,tworoom,71623,29,2695,41,65,1,1
final,tworoom,71623,30,2752,42,66,1,1
final,tworoom,71623,31,2848,4,28,1,1
final,tworoom,71623,32,2936,56,80,1,1
final,tworoom,71623,33,2957,72,96,1,1
final,tworoom,71623,34,2977,29,53,1,1
final,tworoom,71623,35,3032,4,28,0,0
final,tworoom,71623,36,3050,35,59,1,1
final,tworoom,71623,37,3116,3,27,0,1
final,tworoom,71623,38,3157,44,68,1,1
final,tworoom,71623,39,3479,61,85,1,1
final,tworoom,71623,40,3531,28,52,1,1
final,tworoom,71623,41,3623,72,96,1,1
final,tworoom,71623,42,3688,33,57,1,1
final,tworoom,71623,43,3750,26,50,1,1
final,tworoom,71623,44,3769,30,54,1,1
final,tworoom,71623,45,3805,28,52,1,1
final,tworoom,71623,46,3924,2,26,1,1
final,tworoom,71623,47,4211,49,73,0,0
final,tworoom,71623,48,4284,52,76,1,1
final,tworoom,71623,49,4352,57,81,1,1
final,tworoom,71623,50,4401,20,44,1,1
final,tworoom,71623,51,4414,15,39,1,1
final,tworoom,71623,52,4600,74,98,1,1
final,tworoom,71623,53,4713,28,52,1,1
final,tworoom,71623,54,4990,13,37,1,1
final,tworoom,71623,55,5145,33,57,1,1
final,tworoom,71623,56,5195,75,99,1,1
final,tworoom,71623,57,5198,13,37,1,1
final,tworoom,71623,58,5245,10,34,1,1
final,tworoom,71623,59,5473,34,58,1,1
final,tworoom,71623,60,6050,31,55,1,1
final,tworoom,71623,61,6144,47,71,1,1
final,tworoom,71623,62,6145,65,89,1,1
final,tworoom,71623,63,6192,1,25,1,1
final,tworoom,71623,64,6351,59,83,1,1
final,tworoom,71623,65,6431,68,92,1,1
final,tworoom,71623,66,6448,27,51,1,1
final,tworoom,71623,67,6525,7,31,1,1
final,tworoom,71623,68,6608,20,44,1,1
final,tworoom,71623,69,6768,55,79,1,1
final,tworoom,71623,70,6772,22,46,1,1
final,tworoom,71623,71,6895,15,39,1,1
final,tworoom,71623,72,7002,49,73,1,1
final,tworoom,71623,73,7250,17,41,1,1
final,tworoom,71623,74,7342,38,62,1,1
final,tworoom,71623,75,7355,64,88,1,1
final,tworoom,71623,76,7480,46,70,0,1
final,tworoom,71623,77,7700,1,25,1,1
final,tworoom,71623,78,7786,5,29,1,1
final,tworoom,71623,79,7829,48,72,1,1
final,tworoom,71623,80,7865,34,58,1,1
final,tworoom,71623,81,7994,6,30,0,1
final,tworoom,71623,82,8118,39,63,1,1
final,tworoom,71623,83,8121,1,25,0,0
final,tworoom,71623,84,8146,30,54,1,1
final,tworoom,71623,85,8200,19,43,1,1
final,tworoom,71623,86,8342,13,37,1,1
final,tworoom,71623,87,8715,25,49,1,1
final,tworoom,71623,88,8837,15,39,1,1
final,tworoom,71623,89,8941,0,24,1,1
final,tworoom,71623,90,8967,7,31,0,1
final,tworoom,71623,91,9011,8,32,1,1
final,tworoom,71623,92,9022,20,44,0,1
final,tworoom,71623,93,9371,63,87,1,1
final,tworoom,71623,94,9430,13,37,1,1
final,tworoom,71623,95,9515,3,27,0,1
final,tworoom,71623,96,9522,37,61,1,1
final,tworoom,71623,97,9555,19,43,1,1
final,tworoom,71623,98,9671,2,26,1,1
final,tworoom,71623,99,9708,15,39,1,1
final,tworoom,82715,0,93,60,84,0,0
final,tworoom,82715,1,123,36,60,1,1
final,tworoom,82715,2,320,34,58,1,1
final,tworoom,82715,3,803,71,95,1,1
final,tworoom,82715,4,811,14,38,0,0
final,tworoom,82715,5,903,63,87,0,0
final,tworoom,82715,6,1013,3,27,1,1
final,tworoom,82715,7,1018,54,78,1,1
final,tworoom,82715,8,1132,0,24,1,0
final,tworoom,82715,9,1250,7,31,1,1
final,tworoom,82715,10,1362,39,63,1,1
final,tworoom,82715,11,1570,31,55,1,1
final,tworoom,82715,12,1638,6,30,1,1
final,tworoom,82715,13,1840,31,55,1,1
final,tworoom,82715,14,2151,45,69,0,1
final,tworoom,82715,15,2245,72,96,1,1
final,tworoom,82715,16,2307,18,42,1,1
final,tworoom,82715,17,2439,48,72,1,1
final,tworoom,82715,18,2722,64,88,1,1
final,tworoom,82715,19,2769,13,37,1,1
final,tworoom,82715,20,2842,45,69,0,1
final,tworoom,82715,21,2866,40,64,0,0
final,tworoom,82715,22,2976,60,84,0,0
final,tworoom,82715,23,3127,60,84,1,1
final,tworoom,82715,24,3180,47,71,1,1
final,tworoom,82715,25,3185,40,64,0,0
final,tworoom,82715,26,3198,27,51,1,1
final,tworoom,82715,27,3229,27,51,0,1
final,tworoom,82715,28,3268,52,76,1,1
final,tworoom,82715,29,3270,8,32,1,1
final,tworoom,82715,30,3460,58,82,1,1
final,tworoom,82715,31,3560,39,63,1,1
final,tworoom,82715,32,3566,7,31,1,1
final,tworoom,82715,33,3767,13,37,1,1
final,tworoom,82715,34,3852,5,29,1,1
final,tworoom,82715,35,3949,1,25,1,1
final,tworoom,82715,36,3990,23,47,1,1
final,tworoom,82715,37,4033,52,76,1,1
final,tworoom,82715,38,4129,3,27,1,1
final,tworoom,82715,39,4224,28,52,1,1
final,tworoom,82715,40,4262,48,72,1,1
final,tworoom,82715,41,4412,2,26,0,1
final,tworoom,82715,42,4608,0,24,1,1
final,tworoom,82715,43,4623,7,31,1,1
final,tworoom,82715,44,4671,12,36,0,1
final,tworoom,82715,45,4677,60,84,0,1
final,tworoom,82715,46,4815,12,36,1,1
final,tworoom,82715,47,5164,7,31,1,1
final,tworoom,82715,48,5184,27,51,1,1
final,tworoom,82715,49,5188,32,56,1,1
final,tworoom,82715,50,5272,46,70,1,1
final,tworoom,82715,51,5374,27,51,1,1
final,tworoom,82715,52,5474,75,99,1,1
final,tworoom,82715,53,5535,43,67,1,1
final,tworoom,82715,54,5615,21,45,1,1
final,tworoom,82715,55,5758,15,39,1,1
final,tworoom,82715,56,5778,49,73,1,1
final,tworoom,82715,57,5833,41,65,1,1
final,tworoom,82715,58,5972,62,86,1,1
final,tworoom,82715,59,6038,39,63,0,1
final,tworoom,82715,60,6175,43,67,1,1
final,tworoom,82715,61,6180,54,78,1,1
final,tworoom,82715,62,6209,64,88,1,1
final,tworoom,82715,63,6403,27,51,1,1
final,tworoom,82715,64,6489,32,56,1,1
final,tworoom,82715,65,6690,42,66,1,1
final,tworoom,82715,66,6730,30,54,1,1
final,tworoom,82715,67,6739,34,58,1,1
final,tworoom,82715,68,6748,30,54,1,1
final,tworoom,82715,69,6925,67,91,1,1
final,tworoom,82715,70,6968,28,52,0,1
final,tworoom,82715,71,7050,13,37,1,1
final,tworoom,82715,72,7060,64,88,1,1
final,tworoom,82715,73,7098,40,64,0,1
final,tworoom,82715,74,7163,3,27,0,1
final,tworoom,82715,75,7293,5,29,1,1
final,tworoom,82715,76,7526,44,68,1,1
final,tworoom,82715,77,7660,17,41,1,1
final,tworoom,82715,78,7739,28,52,1,1
final,tworoom,82715,79,8052,57,81,1,1
final,tworoom,82715,80,8174,43,67,0,0
final,tworoom,82715,81,8216,30,54,1,1
final,tworoom,82715,82,8538,71,95,1,0
final,tworoom,82715,83,8605,26,50,1,1
final,tworoom,82715,84,8636,41,65,1,1
final,tworoom,82715,85,8676,22,46,0,0
final,tworoom,82715,86,8690,67,91,1,1
final,tworoom,82715,87,8733,26,50,1,1
final,tworoom,82715,88,8950,22,46,1,1
final,tworoom,82715,89,8953,39,63,0,1
final,tworoom,82715,90,9131,9,33,1,1
final,tworoom,82715,91,9161,47,71,1,1
final,tworoom,82715,92,9184,66,90,1,1
final,tworoom,82715,93,9341,13,37,0,1
final,tworoom,82715,94,9420,20,44,1,1
final,tworoom,82715,95,9515,27,51,1,1
final,tworoom,82715,96,9760,30,54,1,1
final,tworoom,82715,97,9774,8,32,0,1
final,tworoom,82715,98,9797,50,74,1,1
final,tworoom,82715,99,9965,24,48,1,1
final,tworoom,86604,0,363,33,57,1,1
final,tworoom,86604,1,440,17,41,1,1
final,tworoom,86604,2,479,54,78,1,1
final,tworoom,86604,3,904,59,83,1,1
final,tworoom,86604,4,926,1,25,1,1
final,tworoom,86604,5,1044,75,99,1,1
final,tworoom,86604,6,1188,10,34,1,1
final,tworoom,86604,7,1379,9,33,1,1
final,tworoom,86604,8,1438,54,78,1,1
final,tworoom,86604,9,1508,71,95,1,1
final,tworoom,86604,10,1723,29,53,1,1
final,tworoom,86604,11,1810,35,59,0,0
final,tworoom,86604,12,1942,47,71,1,1
final,tworoom,86604,13,1945,70,94,1,1
final,tworoom,86604,14,1956,29,53,1,1
final,tworoom,86604,15,2044,22,46,1,1
final,tworoom,86604,16,2059,46,70,1,1
final,tworoom,86604,17,2310,20,44,1,1
final,tworoom,86604,18,2320,6,30,1,1
final,tworoom,86604,19,2326,19,43,1,1
final,tworoom,86604,20,2389,55,79,1,1
final,tworoom,86604,21,2426,36,60,1,1
final,tworoom,86604,22,2711,43,67,1,1
final,tworoom,86604,23,2869,16,40,1,1
final,tworoom,86604,24,2918,15,39,1,1
final,tworoom,86604,25,3045,57,81,0,0
final,tworoom,86604,26,3102,41,65,1,1
final,tworoom,86604,27,3565,23,47,1,1
final,tworoom,86604,28,3608,36,60,1,1
final,tworoom,86604,29,3834,60,84,1,1
final,tworoom,86604,30,3849,58,82,1,1
final,tworoom,86604,31,3889,29,53,1,1
final,tworoom,86604,32,4202,66,90,1,1
final,tworoom,86604,33,4231,11,35,1,1
final,tworoom,86604,34,4233,13,37,1,1
final,tworoom,86604,35,4273,49,73,1,1
final,tworoom,86604,36,4357,44,68,1,1
final,tworoom,86604,37,4371,4,28,1,1
final,tworoom,86604,38,4479,26,50,1,1
final,tworoom,86604,39,4654,55,79,1,1
final,tworoom,86604,40,4777,18,42,1,1
final,tworoom,86604,41,4882,12,36,1,1
final,tworoom,86604,42,5048,61,85,1,1
final,tworoom,86604,43,5149,59,83,1,1
final,tworoom,86604,44,5150,46,70,1,1
final,tworoom,86604,45,5384,22,46,1,1
final,tworoom,86604,46,5395,11,35,0,1
final,tworoom,86604,47,5461,41,65,1,1
final,tworoom,86604,48,5603,45,69,0,0
final,tworoom,86604,49,5975,50,74,1,1
final,tworoom,86604,50,5987,27,51,1,1
final,tworoom,86604,51,6010,12,36,1,1
final,tworoom,86604,52,6085,69,93,1,1
final,tworoom,86604,53,6101,44,68,0,0
final,tworoom,86604,54,6158,15,39,1,1
final,tworoom,86604,55,6276,34,58,0,0
final,tworoom,86604,56,6505,3,27,1,1
final,tworoom,86604,57,6506,50,74,1,1
final,tworoom,86604,58,6545,9,33,1,1
final,tworoom,86604,59,6560,18,42,1,1
final,tworoom,86604,60,6577,49,73,0,1
final,tworoom,86604,61,6770,14,38,1,1
final,tworoom,86604,62,6825,19,43,1,1
final,tworoom,86604,63,7127,57,81,1,1
final,tworoom,86604,64,7308,35,59,0,0
final,tworoom,86604,65,7328,30,54,1,1
final,tworoom,86604,66,7367,42,66,1,1
final,tworoom,86604,67,7416,48,72,1,1
final,tworoom,86604,68,7484,58,82,1,1
final,tworoom,86604,69,7501,13,37,0,1
final,tworoom,86604,70,7546,33,57,1,1
final,tworoom,86604,71,7610,43,67,1,1
final,tworoom,86604,72,7659,59,83,0,0
final,tworoom,86604,73,7664,73,97,0,1
final,tworoom,86604,74,7676,22,46,0,1
final,tworoom,86604,75,7793,75,99,1,1
final,tworoom,86604,76,7880,9,33,1,1
final,tworoom,86604,77,8062,50,74,1,1
final,tworoom,86604,78,8129,7,31,1,1
final,tworoom,86604,79,8210,9,33,1,1
final,tworoom,86604,80,8355,23,47,1,1
final,tworoom,86604,81,8358,17,41,1,1
final,tworoom,86604,82,8374,42,66,1,1
final,tworoom,86604,83,8557,47,71,1,1
final,tworoom,86604,84,8560,10,34,1,1
final,tworoom,86604,85,8567,47,71,1,1
final,tworoom,86604,86,8791,72,96,1,1
final,tworoom,86604,87,8806,54,78,1,1
final,tworoom,86604,88,8894,53,77,1,1
final,tworoom,86604,89,8972,12,36,1,1
final,tworoom,86604,90,8992,8,32,0,1
final,tworoom,86604,91,9118,24,48,1,1
final,tworoom,86604,92,9136,61,85,1,1
final,tworoom,86604,93,9201,57,81,1,1
final,tworoom,86604,94,9249,35,59,1,1
final,tworoom,86604,95,9268,5,29,1,1
final,tworoom,86604,96,9448,17,41,1,1
final,tworoom,86604,97,9530,29,53,1,1
final,tworoom,86604,98,9582,2,26,0,1
final,tworoom,86604,99,9761,8,32,1,1
final,tworoom,91943,0,119,45,69,0,0
final,tworoom,91943,1,188,20,44,1,1
final,tworoom,91943,2,565,16,40,1,1
final,tworoom,91943,3,620,61,85,1,1
final,tworoom,91943,4,627,0,24,1,1
final,tworoom,91943,5,675,43,67,1,1
final,tworoom,91943,6,772,13,37,0,1
final,tworoom,91943,7,873,55,79,1,1
final,tworoom,91943,8,1315,67,91,1,1
final,tworoom,91943,9,2048,56,80,1,1
final,tworoom,91943,10,2102,12,36,0,0
final,tworoom,91943,11,2135,45,69,1,1
final,tworoom,91943,12,2263,1,25,1,1
final,tworoom,91943,13,2634,6,30,0,1
final,tworoom,91943,14,2744,49,73,1,1
final,tworoom,91943,15,2789,37,61,1,1
final,tworoom,91943,16,2978,41,65,1,1
final,tworoom,91943,17,3002,32,56,1,1
final,tworoom,91943,18,3047,19,43,1,1
final,tworoom,91943,19,3148,48,72,1,1
final,tworoom,91943,20,3315,59,83,1,1
final,tworoom,91943,21,3320,16,40,1,1
final,tworoom,91943,22,3374,36,60,1,1
final,tworoom,91943,23,3551,14,38,0,1
final,tworoom,91943,24,3886,36,60,1,1
final,tworoom,91943,25,3971,40,64,1,1
final,tworoom,91943,26,4247,11,35,0,1
final,tworoom,91943,27,4261,38,62,1,1
final,tworoom,91943,28,4292,37,61,1,1
final,tworoom,91943,29,4412,15,39,0,1
final,tworoom,91943,30,4465,35,59,1,1
final,tworoom,91943,31,4621,40,64,1,1
final,tworoom,91943,32,4689,20,44,1,1
final,tworoom,91943,33,4771,8,32,1,1
final,tworoom,91943,34,4911,19,43,1,1
final,tworoom,91943,35,4951,61,85,1,1
final,tworoom,91943,36,4983,49,73,1,1
final,tworoom,91943,37,5049,27,51,1,1
final,tworoom,91943,38,5062,13,37,1,1
final,tworoom,91943,39,5146,61,85,1,1
final,tworoom,91943,40,5158,72,96,1,1
final,tworoom,91943,41,5227,7,31,1,1
final,tworoom,91943,42,5255,6,30,1,1
final,tworoom,91943,43,5347,28,52,1,1
final,tworoom,91943,44,5422,37,61,1,1
final,tworoom,91943,45,5442,61,85,0,0
final,tworoom,91943,46,5446,15,39,1,1
final,tworoom,91943,47,5450,7,31,1,1
final,tworoom,91943,48,5604,50,74,1,1
final,tworoom,91943,49,6049,8,32,0,1
final,tworoom,91943,50,6095,21,45,1,1
final,tworoom,91943,51,6124,72,96,1,1
final,tworoom,91943,52,6221,10,34,1,1
final,tworoom,91943,53,6282,23,47,0,1
final,tworoom,91943,54,6309,28,52,1,1
final,tworoom,91943,55,6328,44,68,1,1
final,tworoom,91943,56,6352,67,91,1,1
final,tworoom,91943,57,6408,53,77,1,1
final,tworoom,91943,58,6443,7,31,0,1
final,tworoom,91943,59,6741,45,69,1,1
final,tworoom,91943,60,6824,16,40,1,1
final,tworoom,91943,61,6884,72,96,1,1
final,tworoom,91943,62,6888,30,54,1,1
final,tworoom,91943,63,7001,70,94,1,1
final,tworoom,91943,64,7120,47,71,1,1
final,tworoom,91943,65,7197,23,47,1,1
final,tworoom,91943,66,7374,22,46,1,1
final,tworoom,91943,67,7417,32,56,1,1
final,tworoom,91943,68,7486,56,80,1,1
final,tworoom,91943,69,7572,30,54,1,1
final,tworoom,91943,70,7617,53,77,0,0
final,tworoom,91943,71,7663,42,66,1,1
final,tworoom,91943,72,7760,24,48,1,1
final,tworoom,91943,73,7834,32,56,1,1
final,tworoom,91943,74,7944,30,54,1,1
final,tworoom,91943,75,8075,46,70,1,1
final,tworoom,91943,76,8075,66,90,1,1
final,tworoom,91943,77,8127,69,93,1,1
final,tworoom,91943,78,8132,12,36,0,1
final,tworoom,91943,79,8191,14,38,0,0
final,tworoom,91943,80,8230,66,90,1,1
final,tworoom,91943,81,8353,75,99,0,0
final,tworoom,91943,82,8539,41,65,1,1
final,tworoom,91943,83,8561,7,31,1,1
final,tworoom,91943,84,8648,44,68,1,1
final,tworoom,91943,85,8693,49,73,1,1
final,tworoom,91943,86,8803,13,37,1,1
final,tworoom,91943,87,8868,68,92,1,1
final,tworoom,91943,88,8880,11,35,0,1
final,tworoom,91943,89,8944,62,86,1,1
final,tworoom,91943,90,9057,42,66,1,1
final,tworoom,91943,91,9140,54,78,1,1
final,tworoom,91943,92,9278,28,52,1,1
final,tworoom,91943,93,9588,43,67,1,1
final,tworoom,91943,94,9736,41,65,1,1
final,tworoom,91943,95,9749,20,44,1,1
final,tworoom,91943,96,9942,63,87,0,1
final,tworoom,91943,97,9965,48,72,1,1
final,tworoom,91943,98,9967,10,34,0,1
final,tworoom,91943,99,9968,5,29,1,1
